"Plot Title: 1079716_RSA_Robokelp_Apr15"
"#","Date Time, GMT+08:00","Temp, °C (LGR S/N: 1079716, SEN S/N: 1079716)","Intensity, Lux (LGR S/N: 1079716, SEN S/N: 1079716)"
238,04/24/15 12:58:30 AM,21.187,0.0
239,04/24/15 12:59:00 AM,21.187,0.0
240,04/24/15 12:59:30 AM,21.187,0.0
241,04/24/15 01:00:00 AM,21.187,0.0
242,04/24/15 01:00:30 AM,21.187,0.0
243,04/24/15 01:01:00 AM,21.187,0.0
244,04/24/15 01:01:30 AM,21.091,0.0
245,04/24/15 01:02:00 AM,21.091,0.0
246,04/24/15 01:02:30 AM,21.091,0.0
247,04/24/15 01:03:00 AM,21.091,0.0
248,04/24/15 01:03:30 AM,21.091,0.0
249,04/24/15 01:04:00 AM,21.091,0.0
250,04/24/15 01:04:30 AM,21.091,0.0
251,04/24/15 01:05:00 AM,21.091,0.0
252,04/24/15 01:05:30 AM,21.091,0.0
253,04/24/15 01:06:00 AM,21.091,0.0
254,04/24/15 01:06:30 AM,20.996,0.0
255,04/24/15 01:07:00 AM,20.996,0.0
256,04/24/15 01:07:30 AM,20.996,0.0
257,04/24/15 01:08:00 AM,20.996,0.0
258,04/24/15 01:08:30 AM,20.996,0.0
259,04/24/15 01:09:00 AM,20.996,0.0
260,04/24/15 01:09:30 AM,20.996,0.0
261,04/24/15 01:10:00 AM,20.996,0.0
262,04/24/15 01:10:30 AM,20.996,0.0
263,04/24/15 01:11:00 AM,20.996,0.0
264,04/24/15 01:11:30 AM,20.996,0.0
265,04/24/15 01:12:00 AM,20.901,0.0
266,04/24/15 01:12:30 AM,20.901,21.5
267,04/24/15 01:13:00 AM,20.901,10.8
268,04/24/15 01:13:30 AM,20.901,10.8
269,04/24/15 01:14:00 AM,20.996,10.8
270,04/24/15 01:14:30 AM,20.996,10.8
271,04/24/15 01:15:00 AM,20.996,10.8
272,04/24/15 01:15:30 AM,20.996,21.5
273,04/24/15 01:16:00 AM,20.996,21.5
274,04/24/15 01:16:30 AM,20.996,10.8
275,04/24/15 01:17:00 AM,20.996,21.5
276,04/24/15 01:17:30 AM,20.996,10.8
277,04/24/15 01:18:00 AM,20.996,10.8
278,04/24/15 01:18:30 AM,20.996,21.5
279,04/24/15 01:19:00 AM,20.996,10.8
280,04/24/15 01:19:30 AM,20.996,10.8
281,04/24/15 01:20:00 AM,20.996,10.8
282,04/24/15 01:20:30 AM,20.996,21.5
283,04/24/15 01:21:00 AM,20.996,10.8
284,04/24/15 01:21:30 AM,21.091,21.5
285,04/24/15 01:22:00 AM,21.091,10.8
286,04/24/15 01:22:30 AM,21.091,10.8
287,04/24/15 01:23:00 AM,21.091,10.8
288,04/24/15 01:23:30 AM,21.091,10.8
289,04/24/15 01:24:00 AM,21.091,10.8
290,04/24/15 01:24:30 AM,21.091,10.8
291,04/24/15 01:25:00 AM,21.091,10.8
292,04/24/15 01:25:30 AM,21.091,10.8
293,04/24/15 01:26:00 AM,21.091,10.8
294,04/24/15 01:26:30 AM,21.091,10.8
295,04/24/15 01:27:00 AM,21.091,10.8
296,04/24/15 01:27:30 AM,21.091,10.8
297,04/24/15 01:28:00 AM,21.091,21.5
298,04/24/15 01:28:30 AM,21.091,10.8
299,04/24/15 01:29:00 AM,21.091,10.8
300,04/24/15 01:29:30 AM,21.091,21.5
301,04/24/15 01:30:00 AM,21.091,10.8
302,04/24/15 01:30:30 AM,21.091,21.5
303,04/24/15 01:31:00 AM,21.378,10677.8
304,04/24/15 01:31:30 AM,21.378,7577.8
305,04/24/15 01:32:00 AM,21.473,5166.7
306,04/24/15 01:32:30 AM,21.569,7233.4
307,04/24/15 01:33:00 AM,21.664,5166.7
308,04/24/15 01:33:30 AM,21.760,4822.3
309,04/24/15 01:34:00 AM,21.855,5166.7
310,04/24/15 01:34:30 AM,21.855,7233.4
311,04/24/15 01:35:00 AM,21.951,4994.5
312,04/24/15 01:35:30 AM,22.046,5338.9
313,04/24/15 01:36:00 AM,22.046,5511.1
314,04/24/15 01:36:30 AM,22.142,5338.9
315,04/24/15 01:37:00 AM,22.046,21.5
316,04/24/15 01:37:30 AM,22.046,21.5
317,04/24/15 01:38:00 AM,22.046,21.5
318,04/24/15 01:38:30 AM,21.951,21.5
319,04/24/15 01:39:00 AM,21.951,21.5
320,04/24/15 01:39:30 AM,21.855,21.5
321,04/24/15 01:40:00 AM,21.855,21.5
322,04/24/15 01:40:30 AM,21.855,21.5
323,04/24/15 01:41:00 AM,21.760,21.5
324,04/24/15 01:41:30 AM,21.760,21.5
325,04/24/15 01:42:00 AM,21.760,21.5
326,04/24/15 01:42:30 AM,21.664,21.5
327,04/24/15 01:43:00 AM,21.664,21.5
328,04/24/15 01:43:30 AM,21.664,21.5
329,04/24/15 01:44:00 AM,21.569,21.5
330,04/24/15 01:44:30 AM,21.569,21.5
331,04/24/15 01:45:00 AM,21.569,21.5
332,04/24/15 01:45:30 AM,21.473,21.5
333,04/24/15 01:46:00 AM,21.473,21.5
334,04/24/15 01:46:30 AM,21.473,21.5
335,04/24/15 01:47:00 AM,21.473,21.5
336,04/24/15 01:47:30 AM,21.473,21.5
337,04/24/15 01:48:00 AM,21.378,21.5
338,04/24/15 01:48:30 AM,21.378,21.5
339,04/24/15 01:49:00 AM,21.378,21.5
340,04/24/15 01:49:30 AM,21.378,21.5
341,04/24/15 01:50:00 AM,21.378,21.5
342,04/24/15 01:50:30 AM,21.378,21.5
343,04/24/15 01:51:00 AM,21.378,0.0
344,04/24/15 01:51:30 AM,21.282,0.0
345,04/24/15 01:52:00 AM,21.282,0.0
346,04/24/15 01:52:30 AM,21.282,0.0
347,04/24/15 01:53:00 AM,21.187,0.0
348,04/24/15 01:53:30 AM,21.187,0.0
349,04/24/15 01:54:00 AM,21.187,0.0
350,04/24/15 01:54:30 AM,21.187,0.0
351,04/24/15 01:55:00 AM,21.187,0.0
352,04/24/15 01:55:30 AM,21.187,0.0
353,04/24/15 01:56:00 AM,21.187,0.0
354,04/24/15 01:56:30 AM,21.187,0.0
355,04/24/15 01:57:00 AM,21.091,0.0
356,04/24/15 01:57:30 AM,21.091,0.0
357,04/24/15 01:58:00 AM,21.091,0.0
358,04/24/15 01:58:30 AM,21.091,0.0
359,04/24/15 01:59:00 AM,21.091,0.0
